"AHMA1"	"AHMA2"	"AHMA3"	"AHMA4"	"AHMA5"	"ASMA1"	"ASMA2"	"ASMA3"	"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH24_S142"	"BFH25_S143"	"BFH26_S144"	"BFH27_S145"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH38B_S157"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH42_S161"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH04_S79"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH10_S84"	"BH11_S85"	"BH13_S86"	"BH14_S87"	"BH20_S88"	"BH22_S89"	"BH24_S90"	"BH25_S91"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH31_S95"	"BH32_S96"	"BH33_S97"	"BH34A_S98"	"BH34B_S99"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH45_S106"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH52_S112"	"BH58_S113"	"BH59_S114"	"BH60_S115"	"BH61_S116"	"BH62_S117"	"BH63_S118"	"BSE100_S122"	"BSE74_S119"	"BSE79_S120"	"BSE93_S121"	"CP1"	"CP3"	"CP4"	"CP5"	"CP6"	"CP7"	"CP8"	"DEU27"	"DEU27_1"	"DEU27_2"	"ESP75"	"ESP75_1"	"ESP75_2"	"FH1_S162"	"FH10_S171"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH8_S169"	"FH9_S170"	"FIN25"	"FIN25_1"	"FIN25_2"	"IRL69"	"IRL69_1"	"IRL69_2"	"JTH"	"Seafield"	"SWE41"	"SWE41a"	"SWE41a_1"	"SWE41a_2"	"SWESTP30"	"SWESTP31"	"SWESTP33"	"SWESTP35"	"SWESTP37"	"SWESTP49"	"SWESTP53"	"SWESTP57"
"blaCTX-M-86_1_FJ214369"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.94875854201736	1	4.79941834359176	3.59027076806776	1	1	3.91159321548868	1	1	1	1	1	36.4043433496665	8.90913980195514	30.2342331807484	1	1	2.63718312480085	1	3.01117807550527	1	1	1	1	1	1	1	1	1	1	1	1	1	16.7328697653473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.26709447783811	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.57962826685631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.41018764406349	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-87_1_EU545409"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.79941834359176	8.77081230420328	1	1	6.82318643097735	2.98483800293539	1	1	1	1	12.8014477832222	8.90913980195514	16.5915910297325	1	1	1	1	1	2.75430682325108	1	1	1	1	1	1	1	1	1	1	1	1	6.24428992178244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.26709447783811	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.92258090766709	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-88_1_FJ873739"	1	1	1	6.21179587791619	1	1	1	1	1	1	1	1	1	1	1	5.11206696196648	1	5.70529111819471	172.066253737909	10.289906118863	1	11.880676286315	15.7437927100868	1	4.79941834359176	13.9513538403388	1	52.8075145622429	15.5579660774434	34.7422460499017	39.1229758080924	1	23.6850836335023	4.18551627662295	50.5660806895331	11.5455197359402	36.081079816898	21.134836366776	20.4580421435923	28.8321131216145	1	9.04471230202107	15.0344545860086	1	1	1	1	6.66764739048265	41.0293930114398	1	1	1	1	1	130.762788413884	163.572987575256	1	1	1	1	3.83094875534213	1	1	1	1	4.05286249471201	1	5.19848793365473	12.2031026483553	5.81417111914973	1	5.32821446089053	8.23051336738811	1	1	1	1	1	1	1	23.8696613448668	18.2096151237204	8.73814674199401	1	17.6167990054436	11.9570826724695	39.8205999244763	1	1	1	1	1	1	1	12.4867579311961	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.10281137276273	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-89_1_FJ971899"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.67884416640664	1	1	1	1	1	1	1	1	1	3.91159321548868	2.98483800293539	1	1	1	1	3.36028955664444	1	1	8.32175867882763	20.4580421435923	1	1	5.02235615101053	2.75430682325108	1	1	1	1	1	1	1	1	1	1	1	1	6.24428992178244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-90_1_FJ907381"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.59027076806776	1	1	9.73477964646603	1	3.00647241095223	1	1	4.18551627662295	38.764632906311	8.90913980195514	43.8768753317643	2.83043966970691	3.16200468262136	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16.7328697653473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14.0683779113524	3.86826918728673	1	1	1	1	1	1	1	1	1	1	1	1	3.87168948279903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.92258090766709	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-91_1_GQ870432"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.66087933941382	9.64801873048545	1	1	7.0335342265158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-92_1_GU127598"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-93_1_HQ166709"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.83942208320332	1	7.03042970492559	1	1	1	1	1	1	1	1	1	3.00647241095223	1	1	4.18551627662295	26.9631851230888	11.5455197359402	26.3363354233152	1	3.16200468262136	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.53418895567622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.90916561246116	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.84516181533418	3.41018764406349	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-94_1_HM167760"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.83942208320332	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.32175867882763	22.6200468262136	1	1	5.02235615101053	2.75430682325108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-95_1_FN813245"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.83942208320332	1	1	1	1	1	1	1	1	1	1	1	3.00647241095223	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-96_1_AJ704396"	1	1	1	6.21179587791619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.9124870816432	1	1	1	3.94875854201736	1	1	8.77081230420328	1	4.23796966014018	3.91159321548868	2.98483800293539	11.0323620547612	3.71941166905904	7.18684099095516	1	5.72057911328887	6.27275986797009	4.89789775743311	2.83043966970691	3.16200468262136	7.54873249920341	1	1	4.50861364650216	1	1	1	1	1	6.00367412642998	1	1	1	1	1	6.89830856426743	27.2214496089122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.61525668369406	1	1	1	1	1	1	1	4.26709447783811	3.86826918728673	1	1	7.64671960217743	1	7.47009998741271	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.63905456039228	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-97_1_HM776707"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-98_1_HM755448"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.59027076806776	1	1	6.82318643097735	1	1	1	1	1	10.4411582265777	1	22.4384376658821	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16.7328697653473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.26709447783811	1	1	1	1	1	1	1	1	1	1	1	7.89543387950543	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.92258090766709	5.82037528812698	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-99_1_HM803271"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.83942208320332	1	1	1	1	1	1	3.59027076806776	1	1	3.91159321548868	2.98483800293539	1	1	3.06228033031839	1	17.5220268965111	3.63637993398505	22.4384376658821	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.24428992178244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.53418895567622	1	1	1	4.32335980108872	1	1	1	1	1	1	1	1	1	1	1	1	3.57962826685631	1	1	1	1	1	1	1	1	1	8.27810912078457	1	1	1	1	1	1	6.84516181533418	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-100_1_FR682582"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.51826624960996	1	1	1	1	1	1	1	1	1	1	2.98483800293539	1	1	3.06228033031839	1	3.36028955664444	3.63637993398505	1	21.134836366776	22.6200468262136	1	1	15.0782465285369	2.75430682325108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-101_1_HQ398214"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.70529111819471	109.525902908996	10.289906118863	1	8.25378419087664	21.6413097941215	1	1	21.7221661445421	1	20.4278179608411	27.2043389393981	44.6664360645787	29.0906137533313	9.15823500717713	13.3736819819103	4.18551627662295	31.6837642363777	22.0910394718804	28.2852843020318	10.1521983485345	11.8100234131068	23.920563747212	1	7.0335342265158	9.77153411625541	1	1	1	1	1	18.5128594425049	1	1	1	1	1	124.864479849616	100.641508513866	1	1	1	1	1	1	9.78995433789954	8.53548454780389	3.91376482179187	13.211449978848	1	5.19848793365473	12.2031026483553	5.81417111914973	1	5.32821446089053	4.61525668369406	1	4.66920785519266	6.95807926381044	1	1	1	1	27.1367558227049	18.2096151237204	1	1	10.9700794032661	15.6094435632926	13.9401999748254	1	1	1	1	1	1	1	9.61506844839708	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.45382084443687	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-102_1_HQ398215"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.94875854201736	1	1	6.18054153613552	1	1	3.91159321548868	1	1	1	1	1	26.9631851230888	6.27275986797009	20.4894887871656	2.83043966970691	1	1	1	1	2.75430682325108	1	1	1	1	6.66764739048265	3.50183706321499	1	1	1	1	1	1	21.9771596871297	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.26709447783811	1	1	8.27856112110259	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.63905456039228	1	1	1	1	1	1	6.84516181533418	3.41018764406349	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-103_1_HG423149"	6.48344001116628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10.7709585792569	1	138.956656240249	1	1	8.25378419087664	30.4875854201736	1	19.9970917179588	19.1318953764743	1	30.1417269412616	21.3811525084207	26.8028940381601	17.0517792876179	3.71941166905904	23.6850836335023	1	34.0440537930221	24.7274194058654	16.5915910297325	22.9652760364829	16.1340327783495	19.0090143728094	1	3.01117807550527	13.2801477627576	1	1	1	1	1	18.5128594425049	1	1	1	1	1	113.067862721081	126.862958122778	1	1	1	1	3.83094875534213	1	1	12.3032268217058	6.82752964358375	1	1	1	1	1	5.41295998087182	5.32821446089053	4.61525668369406	1	4.66920785519266	6.95807926381044	20.0464882728051	1	1	1	50.0064171675717	32.550961060154	8.73814674199401	1	7.64671960217743	8.30472178164631	13.9401999748254	1	1	1	1	1	1	5.50178194560935	9.61506844839708	1	1	3.57962826685631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.61120069451156	1	1	4.10281137276273	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-104_1_HQ833652"	1	1	1	1	1	1	1	1	1	1	1	1	1	5.98975609553789	1	1	1	1	6.51826624960996	1	1	1	1	1	1	3.59027076806776	1	7.47593932028036	3.91159321548868	6.95451400880618	5.01294482190447	1	1	1	19.8823164531555	8.90913980195514	53.621619725347	2.83043966970691	1	1	1	1	6.26292046975324	1	1	1	1	6.66764739048265	6.00367412642998	1	1	1	1	1	6.89830856426743	37.7100294524771	1	1	1	1	1	1	1	1	1	1	1	5.19848793365473	1	1	1	1	1	1	1	1	1	1	1	1	4.26709447783811	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.27810912078457	1	1	1	1	1	1	1	3.41018764406349	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-105_1_HQ833651"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.59027076806776	1	1	3.91159321548868	1	1	3.71941166905904	1	1	22.2426060097999	6.27275986797009	10.7447443935828	1	1	2.63718312480085	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11.4885798435649	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.26709447783811	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.63905456039228	1	1	1	1	1	1	3.92258090766709	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-110_1_JF274242"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.62275652862482	3.94539621756808	1	1	8.76195162882791	1	1	3.90827326883476	2.98257478970514	1	3.71631085757779	1	1	43.4367682202616	14.1668689975536	30.2008988213632	2.82835250930815	1	1	1	1	2.75230647339561	1	1	1	1	12.3223697013975	3.49898434136412	1	1	1	1	1	1	11.4766202314285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.52673834113155	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.63490512531772	1	1	1	1	1	1	1	5.81487885108236	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-111_1_JF274243"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.83942208320332	1	1	1	1	1	1	3.59027076806776	1	1	3.91159321548868	2.98483800293539	3.00647241095223	1	1	1	34.0440537930221	8.90913980195514	51.6726708466305	2.83043966970691	1	1	1	1	1	1	1	1	1	1	3.50183706321499	1	1	1	1	1	1	11.4885798435649	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.26709447783811	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.63905456039228	1	1	1	1	1	1	3.92258090766709	5.82037528812698	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-112_1_JF274246"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.83942208320332	1	1	1	1	1	1	3.59027076806776	1	4.23796966014018	1	1	1	1	3.06228033031839	4.18551627662295	31.6837642363777	3.63637993398505	18.540539908449	1	3.16200468262136	1	1	1	1	1	1	1	1	6.66764739048265	3.50183706321499	1	1	1	1	1	1	16.7328697653473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.57962826685631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-113_1_JF274247"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.70529111819471	8.35768833281328	1	1	1	1	1	8.59883668718352	3.59027076806776	1	1	3.91159321548868	1	1	3.71941166905904	1	4.18551627662295	31.6837642363777	3.63637993398505	30.2342331807484	2.83043966970691	1	1	1	1	1	1	1	1	1	6.66764739048265	1	1	1	1	1	1	1	16.7328697653473	1	3.87591752974072	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.63905456039228	1	1	1	1	1	1	3.92258090766709	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-114_1_GQ351346"	1	5.26148611635495	4.62655540959847	6.21179587791619	1	1	1	1	1	1	1	1	1	5.98975609553789	1	1	1	1	94.8105262433693	1	1	4.62689209543832	9.84627562605207	1	1	24.3124369126098	1	17.1898483007009	18.4695592929321	34.7422460499017	23.0711965204746	1	5.12456066063677	7.3710325532459	36.4043433496665	14.1818996699252	16.5915910297325	4.66087933941382	13.9720280957282	17.3718312480085	1	1	8.01722729300432	1	1	1	1	6.66764739048265	16.0110223792899	1	1	1	1	1	83.5763198997441	74.4200589049541	1	1	1	3.86859680761685	1	1	1	12.3032268217058	3.91376482179187	7.10572498942401	1	1	1	5.81417111914973	1	1	4.61525668369406	1	1	1	13.6976588485367	6.39525800263905	1	1	30.403850300543	9.60480756186018	1	8.27856112110259	14.2934392043549	8.30472178164631	20.4102999622381	1	1	1	1	1	1	5.50178194560935	6.74337896559805	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.29245346944672	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-116_1_JF966749"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.467285830473	4.09663537295434	1	1	6.89751708403472	1	4.79941834359176	11.361083072271	1	7.47593932028036	6.82318643097735	12.9090280176124	7.0194172328567	1	7.18684099095516	1	19.8823164531555	11.5455197359402	4.89789775743311	4.66087933941382	5.32400936524273	5.91154937440256	1	3.01117807550527	4.50861364650216	1	1	1	1	1	6.00367412642998	1	1	1	1	1	18.6949256928023	27.2214496089122	1	1	1	1	1	1	1	1	1	4.05286249471201	1	1	1	1	1	1	1	7.58004591675678	1	1	1	1	1	1	4.26709447783811	6.73653837457346	1	1	10.9700794032661	11.9570826724695	4.23504999370636	1	1	1	1	1	1	1	3.87168948279903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.16939492025755	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-117_1_JN227085"	6.48344001116628	1	2.81327770479924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.70529111819471	133.438389990639	1	1	15.5075683817533	27.5388268781562	1	8.59883668718352	24.3124369126098	17.1106201207836	36.617666261542	12.6463728619547	34.7422460499017	35.110030986188	3.71941166905904	15.4359623122287	4.18551627662295	24.6028955664444	14.1818996699252	28.2852843020318	11.9826380182414	16.1340327783495	35.3808456208179	1	7.0335342265158	15.0344545860086	1	5.31917563652869	1	1	1	6.00367412642998	1	1	1	1	1	107.169554156814	90.1529286703014	1	3.87591752974072	1	1	1	1	9.78995433789954	4.76774227390194	3.91376482179187	4.05286249471201	1	1	1	1	1	5.32821446089053	4.61525668369406	7.58004591675678	4.66920785519266	1	1	1	1	1	27.1367558227049	18.2096151237204	1	1	14.2934392043549	8.30472178164631	23.6453499559445	1	1	1	1	1	1	1	9.61506844839708	3.64208552643588	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-121_1_JN790862"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.83942208320332	1	1	1	1	1	1	1	1	4.23796966014018	3.91159321548868	1	1	1	3.06228033031839	4.18551627662295	12.8014477832222	8.90913980195514	20.4894887871656	2.83043966970691	1	1	1	1	4.50861364650216	1	1	1	1	6.66764739048265	3.50183706321499	1	1	1	1	1	1	11.4885798435649	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.27810912078457	1	1	1	1	1	1	15.6129045383355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-123_1_JN790864"	1	1	2.81327770479924	1	1	1	1	1	6.04763657855722	1	1	1	1	1	1	9.22413392393296	1	1	45.1461299968797	1	1	1	6.89751708403472	1	4.79941834359176	1	1	7.47593932028036	3.91159321548868	8.93935201174158	9.02588964380893	1	5.12456066063677	1	22.2426060097999	1	10.7447443935828	2.83043966970691	5.32400936524273	12.460281873606	1	9.04471230202107	4.50861364650216	1	1	1	1	1	6.00367412642998	1	1	1	1	1	42.288159949872	37.7100294524771	1	1	1	1	1	1	1	8.53548454780389	3.91376482179187	1	1	1	1	1	1	5.32821446089053	4.61525668369406	7.58004591675678	1	1	1	1	1	1	7.53418895567622	15.3413459364336	1	1	7.64671960217743	11.9570826724695	4.23504999370636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-124_1_JQ429324"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-125_1_JQ724542"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.83942208320332	1	1	1	1	1	1	3.59027076806776	1	1	3.91159321548868	2.98483800293539	1	1	1	4.18551627662295	34.0440537930221	14.1818996699252	45.8258242104808	1	1	2.63718312480085	1	3.01117807550527	4.50861364650216	1	1	1	1	1	6.00367412642998	1	1	1	1	1	6.89830856426743	37.7100294524771	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.61525668369406	1	1	1	1	1	1	1	14.0683779113524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.57962826685631	1	1	1	1	1	1	1	1	1	11.9171636811769	1	1	1	1	1	1	6.84516181533418	5.82037528812698	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"blaCTX-M-126_1_AB703103"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.59027076806776	1	4.23796966014018	1	2.98483800293539	1	1	1	4.18551627662295	22.2426060097999	8.90913980195514	32.1831820594649	1	5.32400936524273	1	1	1	1	1	1	1	1	1	6.00367412642998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10.8012834335143	1	1	1	4.32335980108872	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.27810912078457	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
