"AHMA1"	"AHMA2"	"AHMA3"	"AHMA4"	"AHMA5"	"ASMA1"	"ASMA2"	"ASMA3"	"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH24_S142"	"BFH25_S143"	"BFH26_S144"	"BFH27_S145"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH38B_S157"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH42_S161"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH04_S79"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH10_S84"	"BH11_S85"	"BH13_S86"	"BH14_S87"	"BH20_S88"	"BH22_S89"	"BH24_S90"	"BH25_S91"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH31_S95"	"BH32_S96"	"BH33_S97"	"BH34A_S98"	"BH34B_S99"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH45_S106"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH52_S112"	"BH58_S113"	"BH59_S114"	"BH60_S115"	"BH61_S116"	"BH62_S117"	"BH63_S118"	"BSE100_S122"	"BSE74_S119"	"BSE79_S120"	"BSE93_S121"	"CP1"	"CP3"	"CP4"	"CP5"	"CP6"	"CP7"	"CP8"	"DEU27"	"DEU27_1"	"DEU27_2"	"ESP75"	"ESP75_1"	"ESP75_2"	"FH1_S162"	"FH10_S171"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH8_S169"	"FH9_S170"	"FIN25"	"FIN25_1"	"FIN25_2"	"IRL69"	"IRL69_1"	"IRL69_2"	"JTH"	"Seafield"	"SWE41"	"SWE41a"	"SWE41a_1"	"SWE41a_2"	"SWESTP30"	"SWESTP31"	"SWESTP33"	"SWESTP35"	"SWESTP37"	"SWESTP49"	"SWESTP53"	"SWESTP57"
"blaOXA-145_1_FJ790516"	0.0121592190082192	0.00879468202418878	0.0110075500248181	0.00858182930273417	0.00142482564390091	0	0.000199439303594214	0.000161972769432499	0.000554101458999514	0.00136896864008761	0.00411301057417628	0.00445956329960282	7.94640654466043e-05	5.47747661615437e-05	0.000842566647247082	0	0.000429040587239553	0.000413216543312137	0.000868262544236875	0.00122375304663519	0.00013239740404799	0.00207032817959156	0.000258958644892953	0	0.000667326409821831	0.000483387371905578	0	0.000604258698982551	0.000287656653018957	8.7153789001073e-05	0.000154181564210014	0.00104482658863847	0.000407494188577197	0.000384657078214772	0.00101048787485214	5.78814241145589e-05	6.41834292389362e-05	0.000120561289523553	0.000118666422429594	0.000485246306613907	0.000305104572858799	0.000242853533027177	0.000192578042251622	5.39418761572984e-05	0.00554738031753257	0.00221756608010924	0.00057105256668661	6.22162796248471e-05	0.000137318876402026	0.00023349359484616	0	0	0	0.000200553344910731	0	0	0	0.000662974672645493	0.000225407295614496	0	0	0	0	0.00177848766883883	0.00105552773769874	0.000770790395281422	0.000264431976076118	0.000138265993604569	0.000491925710273645	0.000211389167938605	0.000145329058016681	0.000617665492238364	0.000754039251170474	0.000361160414979883	0.00028194965624112	0.000523235833092526	0.000209081750964627	0.000414582983360685	0.000412317917462521	0.000181191424209892	0.000107593036187451	0.000220403842812559	4.24725347492904e-05	0.000479399965570366	7.29639896178876e-05	0.000160374342875242	3.55125788782803e-05	7.23810877429866e-05	0.000103207453079312	0	0	0	0	0.000148254172344128	6.3047618720099e-05	2.90033448766646e-05	5.31666285639162e-05	0	4.29126450691225e-05	2.43837127439036e-05	5.93463485270776e-05	0	0.000172121348680299	0	6.80474104867246e-05	5.52088273896012e-05	6.00069826307061e-05	0.000559265227176077	0	5.38733598928998e-05	5.59994359329544e-05	2.51652786871594e-05	2.31944491887636e-05	0	6.41649342134429e-05	0	0	4.83919998345873e-05	0	5.1152346102354e-05	2.82472600799706e-05	0	0	0.000925627558159852	0	7.14432312084817e-05	0	0.000121184612638894	0	0.000215642934508261	4.23532220213653e-05	0.000116530608353338	0	7.58713043346311e-05	0	0	0
"blaOXA-146_1_FJ194494"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018549495685586	0	0	0	0	0	0	0	0	0	0	1.73839080887945e-05	0	2.13550544744559e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09671165733933e-05	0	0	0	0	0	0
"blaOXA-147_1_FJ848783"	0.0122935849838357	0.00974044849097042	0.00922123021564196	0.00866368345488509	0.0016898681169861	0	0.000149019254932755	0.000403415324616524	0.000496823555372598	0.00125893053850754	0.00389272573818107	0.00396439888137553	0.000118749670835937	0.000109139234449218	0.000641902504115535	8.99418391681057e-05	0.000320575270240789	0.000823337831618191	0.000643728836908308	0.0011853038768387	6.59507668104222e-05	0.00134860616941991	0.000419231738782693	0.00275838845632343	0.000623275368724042	0.000594889151677585	0	0.000495761047590002	0.00038210571636975	0.000108534212894595	4.38868871908653e-05	0.000713769175159767	0.000248091551347665	0.000522567838637024	0.000903451658011466	5.76646397545793e-05	0.000127886083727019	0.000160146332151136	0.000141866374679874	0.00044761935621896	0.00022797139432708	0.000219949062939153	0.000383713552351547	5.3739846658582e-05	0.00581001918208107	0.00216016590941311	0.000805961206790528	0	8.20827440964918e-05	7.75396956667646e-05	0	0	0.00029018576298147	0.000149851656590602	0	5.7353283039718e-05	8.59184320533328e-05	0.000754847567356666	0	0	0	4.55807670473549e-05	0	0.00123615813930266	0.000509854278929275	0.000834677760726504	0.000131720797071624	0.000137748143441256	0.000122520822970777	0.000263246810260622	0.000241307924047673	0.000236673899359557	0.00035583874774337	0.000287846203399697	0.000200638332156603	0.00130319037081097	0.000208298673245659	0.000354025918375416	0.000293409753999546	0.000315897408126235	0.000321570198043391	0.000313683371793155	4.23134615854354e-05	0.000477604460081338	3.63453581242661e-05	7.9886844952836e-05	7.0759145929757e-05	0	5.14104541556122e-05	0.00295329762528023	0	0	0	9.84659421811184e-05	3.14057426583264e-05	0	3.53116684094924e-05	0	0	0	0.000118248155117623	0	0.000171476699434305	0.000651065612616806	6.77925512714185e-05	0.000110004105510366	5.97822373774076e-05	0.000238787400367314	0	0.000134178967523514	5.57897002178497e-05	2.50710267070577e-05	0	0	0	0	0	0	0	0	0	4.26854810962774e-05	0	0.000596692274768832	0	2.37252178545021e-05	0	0	9.29643998867283e-05	0	8.43891914433196e-05	7.73961094181969e-05	6.72130872435256e-05	0	0	0	0
"blaOXA-148_1_GQ853679"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18976675073807e-05	3.38243910099601e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-149_1_GQ853680"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-150_1_GQ853681"	0	0	0	0	0	0	0	0	5.35967229432258e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78007392042884e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-160_1_GU199038"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03816423542506e-05	0.0001118099961912	1.70801004806784e-05	0	0.000496294069060286	0.00112801175476145	2.85980592539903e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92990002290803e-05	0	0	0	0.00246636737683599	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-161_1_GQ202693"	0.00846992806362467	0.00509463753243652	0.00172655572761319	0.00551392897228814	0.00300796524823526	0.000380893586246675	4.80533104674464e-05	0	0.000320415191508415	0.000101489871310843	0.00104054696862992	0.000462859914373492	0.000229754797921704	0.000105580346369352	0.00167184473270894	8.70089531082762e-05	0.000103373909606631	0.000746709242670031	3.89211049489398e-05	0.000524184074726184	6.38001983274737e-05	0.00161160161805998	0.000218379074633459	0	4.01967447945215e-05	0.000548086278460715	0.000170445691132928	0.000274054243698821	3.08038122798077e-05	0.000104995053778467	0.000106139482608343	0.000230164697787026	0.00010909164066177	0.000101105516605859	0.000199769434939181	0.00011156854213386	0.000164954513792822	0.000154924169146208	0.00013724029724466	1.73209229145598e-05	0.000661612633536199	4.25553621773578e-05	9.28002884763253e-05	0.000363912222481484	0.000548347515594078	0.000522431429178714	0.00050449873494113	0	0.000238218398627862	0.000825123500627854	0	0.00286753453477178	0	4.83217298426218e-05	0.000187207184865879	5.54830672884229e-05	0	0.00021298461705761	0.000325860546920956	3.03489227472507e-05	0	4.4094437687115e-05	0	0.00111612539244284	0.00178795366021258	0.00103354880980395	0.00530939807036891	0.000355350283080342	0.00296313946858672	0.00361620998703668	0.00289464592368491	0.00119057261547395	0.00145343797689381	0.00104422467809401	0.000698744800249733	0.000189104254894853	0.000873194075888503	0.000399561860775153	0.000681220907111991	0.00331790383317679	0.000414778951099447	0.00139589100447954	0.000654938796713696	0.000770050669334042	0.00144156751951573	0.00119786850665693	0.000889873172181836	0.000383672215101411	0.000298404157816271	0.00285699444184718	6.32577165377359e-05	7.71232120435608e-05	0	0	0.000425342992959508	0.000894479969529598	6.83204019227136e-05	0.00051854266755503	0.000537651908148644	7.05007346725909e-05	0.0014585010219535	0.000282982636993916	0.000165885067931012	0	0.000459073472196671	0.000266042537783223	0.000231331266373447	0.00207900769232846	0	0.000493253552352745	0.0001349261771573	0.000194027945819838	2.23540705949678e-05	5.52514929563316e-05	0.000123680235512868	2.54990866690775e-05	0.000558056364289645	9.32773330144944e-05	0	0.000295794001374482	2.72238086277977e-05	0	0	0.00131189754087021	2.62520237923796e-05	4.59031388924061e-05	0	0	0	0.000103914892353618	0.000122456054974817	7.48723232415165e-05	0.000195064068413275	0.000146244688065303	0	0	0.000100824165535996
"blaOXA-162_1_GU197550"	0	0.000608142905927947	1.99051537519315e-05	0.000114424390703122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23698306116191e-05	0	0	0	0	0	0	0	0	0	2.26385660320665e-05	0	0	0	0	0	0	8.98604271507235e-05	0	2.20775939115616e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-163_1_HQ700343"	0	0.000332460977932425	4.04180984581204e-05	0.000232342655931531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05004293242507e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89525789831644e-05	0	0	0	0	0	0	7.29858736552442e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52799574473554e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-164_1_GU831575"	0.00199433298626759	0.00650960961061993	0.000489907627574228	0.00974846944282117	0.00218371854320282	0	4.7198269355926e-05	0	5.24523089302031e-05	4.98420008572824e-05	0	6.49462818337996e-05	0	5.1850846259682e-05	0	0.00153829351972212	0.000406138064789043	0.000293369040536553	0.00246574202954102	0.000225249918231981	6.26649634817891e-05	0.000113066102334661	3.0641903710643e-05	0	0.000671185503828808	2.69166926788536e-05	0	0.0037684896713603	0.000363068420892254	4.12507257549563e-05	4.17003518859824e-05	0.000282586550663787	0.00310736473970393	0.000297919458183812	0.000171687966326734	0.00145197921204102	0	0.00399439717247073	0.00435847833669519	0.00134400499369773	7.22044629719221e-05	0.000334385194617815	0.000601583649425175	0.00025531208287974	0.00179530147454289	4.66486814795617e-05	0	0	0	0	0	0	5.5145621861959e-05	4.74619125856356e-05	0	0	0	0	0	0	5.88353762676087e-05	0	0	3.91523396433939e-05	6.05565357980944e-05	0	4.17193983607636e-05	0.00109071038845835	0	5.00262621634065e-05	0	4.4976463437012e-05	0.000563516878098931	0	0	0.000247652547335608	0	0	0	0	0.000237649149918189	5.9611003750016e-05	0.00048246381110226	0	3.45345573636265e-05	0	0	0	0	0	0	0	0	4.67800828511719e-05	0.006654552753094	0.013617741315472	0.000805256836896894	0.0153062839925084	0.0201078575667308	0.00987913497675424	0.017443391330594	0.000416921038133385	0	0	0	0.000156785210878654	5.68037629173232e-05	0.00684453066284174	0	0.00331484125462006	0.000768647061898239	9.52877456339418e-05	2.19563113317122e-05	0	0.00173108315399328	0.00393212250371696	0.000515883798346886	0	0	4.84217938193102e-05	0.000641745581318619	0.00077061724413315	0.000316568105722236	0.00499959017283662	0.000515698118626105	4.50863570615804e-05	0.000208144818244042	3.82385610461991e-05	8.83327216005568e-05	0.000136087830555628	0.000120277121612276	0.000110310113245508	0.000383186355032484	0.000107731852062341	0	0	0
"blaOXA-165_1_HM488986"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037234389149899	2.11522882064648e-05	0	0	2.19775860019332e-05	0	0	2.80957277636363e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9215458591175e-05	0	0	0	0	0	0	0	0	0
"blaOXA-166_1_HM488987"	0	0	0	5.55417662902017e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186171945749495	2.11522882064648e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-167_1_HM488988"	0	0	0	5.55417662902017e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186171945749495	0	0	0	0	0	0	0	0	0	0	3.48947060176532e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-168_1_HM488989"	0	4.54143775903521e-05	0	5.55417662902017e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186171945749495	4.23045764129296e-05	0	0	0	0	0	0	0	0	0	1.74473530088266e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11166315973838e-05	0	0	0	0	0	0
"blaOXA-169_1_HM488990"	5.84366599730129e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14247260682142e-05	0	0	0	0	0	0.000341315233874074	2.11522882064648e-05	0	0	0	0	0	0	0	0	0	3.48947060176532e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-170_1_HM488991"	0	0	0	0	0	0	0	0	0	0	0	0	3.85719733737167e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217200603374411	0	0	0	0	0	0	0	0	0	0	1.74473530088266e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9215458591175e-05	0	0	0	0	0	0	0	0	0
"blaOXA-171_1_HM488992"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000341315233874074	2.11522882064648e-05	0	0	2.19775860019332e-05	0	0	0	0	0	0	3.48947060176532e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-172_1_HM113558"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04558037340991e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-173_1_HM113559"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-174_1_HM113560"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18976675073807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-175_1_HM113561"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78007392042884e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-176_1_HM113562"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-177_1_HM113563"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18976675073807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04558037340991e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-178_1_HM113564"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-179_1_HM570035"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03429147755925e-05	0	0	0	0	0	2.13050888726564e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-180_1_HM570036"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43813505731248e-05	3.09158261426434e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-181_1_CM004561"	0	0.00318105520023849	0.000557344305054081	0.00417649026066396	0	0	0.000249299129492767	0	0	0	0	0.000137217332295471	0	0	0	4.51399831915117e-05	0	0	0	0	0	0	6.47396612232382e-05	0.00276875833773818	0	0	0	0	0	2.17884472502682e-05	6.6077813232863e-05	0	0.00561436437595249	3.4968825292252e-05	0	0	0	2.00935482539255e-05	0	0.00328889163371648	0	0.0002870087208503	7.7031216900649e-05	5.39418761572984e-05	0	4.92792462246497e-05	4.75877138905509e-05	0	2.74637752804051e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40719960126863e-05	0	0	5.28472919846512e-05	9.68860386777874e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00296440024793166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010218281062181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaOXA-182_1_HM640278"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
