"AHMA1"	"AHMA2"	"AHMA3"	"AHMA4"	"AHMA5"	"ASMA1"	"ASMA2"	"ASMA3"	"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH24_S142"	"BFH25_S143"	"BFH26_S144"	"BFH27_S145"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH38B_S157"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH42_S161"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH04_S79"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH10_S84"	"BH11_S85"	"BH13_S86"	"BH14_S87"	"BH20_S88"	"BH22_S89"	"BH24_S90"	"BH25_S91"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH31_S95"	"BH32_S96"	"BH33_S97"	"BH34A_S98"	"BH34B_S99"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH45_S106"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH52_S112"	"BH58_S113"	"BH59_S114"	"BH60_S115"	"BH61_S116"	"BH62_S117"	"BH63_S118"	"BSE100_S122"	"BSE74_S119"	"BSE79_S120"	"BSE93_S121"	"CP1"	"CP3"	"CP4"	"CP5"	"CP6"	"CP7"	"CP8"	"DEU27"	"DEU27_1"	"DEU27_2"	"ESP75"	"ESP75_1"	"ESP75_2"	"FH1_S162"	"FH10_S171"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH8_S169"	"FH9_S170"	"FIN25"	"FIN25_1"	"FIN25_2"	"IRL69"	"IRL69_1"	"IRL69_2"	"JTH"	"Seafield"	"SWE41"	"SWE41a"	"SWE41a_1"	"SWE41a_2"	"SWESTP30"	"SWESTP31"	"SWESTP33"	"SWESTP35"	"SWESTP37"	"SWESTP49"	"SWESTP53"	"SWESTP57"
"blaCTX-M-102_1_HQ398215"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194552529182879	0	0	0.000308594352723345	0	0	0.000150037509377344	0	0	0	0	0	0.00192577030812325	0.000393313667649951	0.0014494854326714	0.000173580975525082	0	0	0	0	0.000160205062479974	0	0	0	0	0.000239120038259206	0.000152765047357165	0	0	0	0	0	0	0.000953970903887431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166444740346205	0	0	0.000194476857253987	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000257532835436518	0	0	0	0	0	0	0.000410004100041	0.000194174757281553	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-103_1_HG423149"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0.000227531285551763	0	0.00870877844867626	0	0	0.000477326968973747	0.00194552529182879	0	0.00109769484083425	0.00108008023453171	0	0.00140012445550716	0.00105026256564141	0.00195136595616932	0.00120463785574462	0.000179856115107914	0.00181668042939719	0	0.00245098039215686	0.00176991150442478	0.00115958834613712	0.00208297170630099	0.00138971610085368	0.00166163141993958	0	0.00018957345971564	0.00112143543735982	0	0	0	0	0	0.00106935533150015	0	0	0	0	0	0.00476907630522088	0.00572382542332459	0	0	0	0	0.000277315585135885	0	0	0.000628535512256443	0.000376647834274953	0	0	0	0	0	0.00021128248468202	0.00028604118993135	0.00021997360316762	0	0.000212811236433284	0.000302755071147442	0.000677506775067751	0	0	0	0.00249667110519308	0.00211213517665131	0.00036330608537693	0	0.000324728040266277	0.000378357926598562	0.000698202129516495	0	0	0	0	0	0	0.000152137532329226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0.000223763705526964	0	0	0.000234301780693533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-104_1_HQ833652"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.000168236877523553	0	0	0	0	0.000348351137947051	0	0	0	0	0	0	0.000154297176361673	0	0.000311138767890479	0.000150037509377344	0.000450315220654458	0.000301159463936154	0	0	0	0.00140056022408964	0.000589970501474926	0.00391361066821278	0.000173580975525082	0	0	0	0	0.000480615187439923	0	0	0	0	0.000239120038259206	0.000305530094714329	0	0	0	0	0	0.000251004016064257	0.00166944908180301	0	0	0	0	0	0	0	0	0	0	0	0.000158302991926547	0	0	0	0	0	0	0	0	0	0	0	0	0.000166444740346205	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000515065670873036	0	0	0	0	0	0	0	0.000194174757281553	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-105_1_HQ833651"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154297176361673	0	0	0.000150037509377344	0	0	0.000179856115107914	0	0	0.00157563025210084	0.000393313667649951	0.000724742716335701	0	0	0.000151057401812689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000476985451943716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166444740346205	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000257532835436518	0	0	0	0	0	0	0.0002050020500205	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-110_1_JF274242"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238663484486874	0.000194552529182879	0	0	0.000462891529085018	0	0	0.000150037509377344	0.000150105073551486	0	0.000179856115107914	0	0	0.00315126050420168	0.000983284169124877	0.0021742281490071	0.000173580975525082	0	0	0	0	0.000160205062479974	0	0	0	0	0.000478240076518412	0.000152765047357165	0	0	0	0	0	0	0.000476985451943716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033288948069241	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000257532835436518	0	0	0	0	0	0	0	0.000388349514563107	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-111_1_JF274243"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0.00011611704598235	0	0	0	0	0	0	0.000154297176361673	0	0	0.000150037509377344	0.000150105073551486	0.000150579731968077	0	0	0	0.00245098039215686	0.000589970501474926	0.00376866212494564	0.000173580975525082	0	0	0	0	0	0	0	0	0	0	0.000152765047357165	0	0	0	0	0	0	0.000476985451943716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166444740346205	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000257532835436518	0	0	0	0	0	0	0.0002050020500205	0.000388349514563107	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-112_1_JF274246"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0.00011611704598235	0	0	0	0	0	0	0.000154297176361673	0	0.00015556938394524	0	0	0	0	0.000165152766308836	0.000194024058983314	0.00227591036414566	0.000196656833824975	0.00130453688940426	0	0.000198530871550526	0	0	0	0	0	0	0	0	0.000239120038259206	0.000152765047357165	0	0	0	0	0	0	0.000715478177915574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-113_1_JF274247"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0.000266098988823842	0.000464468183929401	0	0	0	0	0	0.000439077936333699	0.000154297176361673	0	0	0.000150037509377344	0	0	0.000179856115107914	0	0.000194024058983314	0.00227591036414566	0.000196656833824975	0.0021742281490071	0.000173580975525082	0	0	0	0	0	0	0	0	0	0.000239120038259206	0	0	0	0	0	0	0	0.000715478177915574	0	0.000179147259046937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000257532835436518	0	0	0	0	0	0	0.0002050020500205	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-114_1_GQ351346"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.000168236877523553	0	0	0	0	0.00592196934509986	0	0	0.000238663484486874	0.000583657587548638	0	0	0.00138867458725505	0	0.000777846919726198	0.000900225056264066	0.00255178625037526	0.00165637705164885	0	0.000330305532617671	0.000388048117966628	0.00262605042016807	0.000983284169124877	0.00115958834613712	0.000347161951050165	0.00119118522930316	0.00151057401812689	0	0	0.000640820249919897	0	0	0	0	0.000239120038259206	0.000916590284142988	0	0	0	0	0	0.0035140562248996	0.00333889816360601	0	0	0	0.000236350744504845	0	0	0	0.000628535512256443	0.000188323917137476	0.000416753490310481	0	0	0	0.000236798484489699	0	0	0.00021997360316762	0	0	0	0.0004516711833785	0.000225682690137666	0	0	0.00149800266311585	0.000576036866359447	0	0.000194476857253987	0.000649456080532554	0.000378357926598562	0.00104730319427474	0	0	0	0	0	0	0.000152137532329226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0.000203086921202275	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-116_1_JF966749"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0.0025545750116117	0.00017614937466972	0	0	0.000389105058365759	0	0.00021953896816685	0.00061718870544669	0	0.000311138767890479	0.000300075018754689	0.000900630441308916	0.000451739195904231	0	0.000495458298926507	0	0.00140056022408964	0.000786627335299902	0.00028989708653428	0.000347161951050165	0.000397061743101052	0.000453172205438066	0	0.00018957345971564	0.000320410124959949	0	0	0	0	0	0.000305530094714329	0	0	0	0	0	0.000753012048192771	0.00119246362985929	0	0	0	0	0	0	0	0	0	0.000208376745155241	0	0	0	0	0	0	0	0.000373273609555804	0	0	0	0	0	0	0.000166444740346205	0.000384024577572965	0	0	0.000487092060399416	0.000567536889897843	0.000174550532379124	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-117_1_JN227085"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0.000266098988823842	0.00836042731072922	0	0	0.000954653937947494	0.00175097276264591	0	0.000439077936333699	0.00138867458725505	0.000178635226866738	0.00171126322339764	0.000600150037509377	0.00255178625037526	0.00255985544345731	0.000179856115107914	0.00115606936416185	0.000194024058983314	0.00175070028011204	0.000983284169124877	0.00202927960573996	0.00104148585315049	0.00138971610085368	0.00317220543806647	0	0.000568720379146919	0.00128164049983979	0	0.000183924958616884	0	0	0	0.000305530094714329	0	0	0	0	0	0.00451807228915663	0.00405437634152158	0	0.000179147259046937	0	0	0	0	0.00106837606837607	0.000209511837418814	0.000188323917137476	0.000208376745155241	0	0	0	0	0	0.00028604118993135	0.00021997360316762	0.000373273609555804	0.000212811236433284	0	0	0	0	0	0.00133155792276964	0.00115207373271889	0	0	0.000649456080532554	0.000378357926598562	0.00122185372665387	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-121_1_JN790862"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0.00011611704598235	0	0	0	0	0	0	0	0	0.00015556938394524	0.000150037509377344	0	0	0	0.000165152766308836	0.000194024058983314	0.000875350140056022	0.000589970501474926	0.0014494854326714	0.000173580975525082	0	0	0	0	0.000320410124959949	0	0	0	0	0.000239120038259206	0.000152765047357165	0	0	0	0	0	0	0.000476985451943716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000515065670873036	0	0	0	0	0	0	0.0010250102501025	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-123_1_JN790864"	NA	NA	NA	NA	NA	NA	NA	NA	0.000227842333105491	0	0	0	0	0	0	0.000504795557799091	0	0	0.00278680910357641	0	0	0	0.000389105058365759	0	0.00021953896816685	0	0	0.000311138767890479	0.000150037509377344	0.000600420294205944	0.000602318927872308	0	0.000330305532617671	0	0.00157563025210084	0	0.000724742716335701	0.000173580975525082	0.000397061743101052	0.00105740181268882	0	0.000758293838862559	0.000320410124959949	0	0	0	0	0	0.000305530094714329	0	0	0	0	0	0.0017570281124498	0.00166944908180301	0	0	0	0	0	0	0	0.000419023674837628	0.000188323917137476	0	0	0	0	0	0	0.00028604118993135	0.00021997360316762	0.000373273609555804	0	0	0	0	0	0	0.00033288948069241	0.000960061443932412	0	0	0.000324728040266277	0.000567536889897843	0.000174550532379124	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-124_1_JQ429324"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-125_1_JQ724542"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0.00011611704598235	0	0	0	0	0	0	0.000154297176361673	0	0	0.000150037509377344	0.000150105073551486	0	0	0	0.000194024058983314	0.00245098039215686	0.000983284169124877	0.00333381649514422	0	0	0.000151057401812689	0	0.00018957345971564	0.000320410124959949	0	0	0	0	0	0.000305530094714329	0	0	0	0	0	0.000251004016064257	0.00166944908180301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021997360316762	0	0	0	0	0	0	0	0.00066577896138482	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000772598506309554	0	0	0	0	0	0	0.000410004100041	0.000388349514563107	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-126_1_AB703103"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154297176361673	0	0.00015556938394524	0	0.000150105073551486	0	0	0	0.000194024058983314	0.00157563025210084	0.000589970501474926	0.00231917669227424	0	0.000397061743101052	0	0	0	0	0	0	0	0	0	0.000305530094714329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000499334221038615	0	0	0	0.000162364020133139	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000515065670873036	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-129_1_JX017364"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021953896816685	0.000308594352723345	0	0	0	0	0	0	0	0.000194024058983314	0.00297619047619048	0.000786627335299902	0.00115958834613712	0	0	0	0	0	0.000160205062479974	0	0	0	0	0	0.000152765047357165	0	0	0	0	0	0	0.000238492725971858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234082397003745	0	0.000166444740346205	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000257532835436518	0	0	0	0	0	0	0.000410004100041	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-130_1_JX017365"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000439077936333699	0.000154297176361673	0	0.00015556938394524	0	0	0	0	0	0	0.00122549019607843	0.000393313667649951	0.00188433106247282	0	0	0	0	0	0	0	0	0	0	0	0.000152765047357165	0	0	0	0	0	0	0.00119246362985929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000162999185004075	0.00066577896138482	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000257532835436518	0	0	0	0	0	0	0.000410004100041	0.000388349514563107	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-131_1_JN969893"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-132_1_JX313020"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.000234852043212776	0	0	0	0.000252397778899546	0	0	0.00290292614955876	0	0	0.000238663484486874	0.000583657587548638	0	0	0.000308594352723345	0	0.000466708151835719	0.000300075018754689	0.00150105073551486	0.000301159463936154	0	0	0	0.00122549019607843	0.00137659783677483	0.000579794173068561	0.000520742926575247	0.000397061743101052	0.000453172205438066	0	0.00018957345971564	0	0	0.000183924958616884	0	0	0	0.000305530094714329	0	0	0	0	0	0.00225903614457831	0.00190794180777486	0	0	0	0	0	0	0.000534188034188034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00099866844207723	0.000384024577572965	0	0.000194476857253987	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0.000203086921202275	0	0	0	0	0.000234301780693533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-134_1_JX896165"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021953896816685	0.000154297176361673	0	0.00015556938394524	0.000150037509377344	0	0.000150579731968077	0	0.000165152766308836	0	0.00192577030812325	0.000983284169124877	0.00231917669227424	0.000173580975525082	0	0.000151057401812689	0	0	0.000160205062479974	0	0	0	0	0	0	0	0	0	0	0	0	0.000238492725971858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033288948069241	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000257532835436518	0	0	0	0	0	0	0	0.000388349514563107	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-136_1_KC351754"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0.00487691593125871	0	0	0	0.000583657587548638	0	0.000658616904500549	0.00108008023453171	0	0.000933416303671437	0.000300075018754689	0.00180126088261783	0.00105405812377654	0.000179856115107914	0.000825763831544178	0.000194024058983314	0.00122549019607843	0.00137659783677483	0.00115958834613712	0.000520742926575247	0.000397061743101052	0.00151057401812689	0	0.00037914691943128	0.000801025312399872	0	0	0	0	0	0.000611060189428659	0	0	0	0	0	0.00401606425702811	0.00190794180777486	0	0	0	0	0	0	0	0	0.000188323917137476	0.000416753490310481	0	0.000158302991926547	0	0	0	0	0.00021997360316762	0	0.000212811236433284	0	0.00022583559168925	0.000225682690137666	0	0	0.00033288948069241	0.000768049155145929	0	0	0.000487092060399416	0.000189178963299281	0.000174550532379124	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-139_1_KC107824"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0.000148942508191838	0	0	0	0	0	0.00801207617278217	0.00017614937466972	0.000151929504709815	0	0.00136186770428016	0	0.000878155872667398	0.00108008023453171	0	0.00124455507156192	0.00120030007501875	0.00270189132392675	0.00150579731968077	0	0.00181668042939719	0.000388048117966628	0.00262605042016807	0.00137659783677483	0.0021742281490071	0.00190939073077591	0.00158824697240421	0.00226586102719033	0	0.00037914691943128	0.000320410124959949	0.000203873598369011	0	0	0	0	0.00152765047357165	0	0	0	0	0	0.0035140562248996	0.0045313617934653	0	0	0	0	0	0	0	0	0.000376647834274953	0.000625130235465722	0	0.000158302991926547	0	0	0.00021128248468202	0	0.0010998680158381	0	0	0.000302755071147442	0.00022583559168925	0	0	0	0.00183089214380826	0.00134408602150538	0	0	0.000974184120798831	0.000756715853197125	0.000872752661895619	0	0	0	0	0	0	0.000152137532329226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000257532835436518	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-142_1_KF240809"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0.00824431026474686	0.00035229874933944	0	0.000238663484486874	0.00233463035019455	0	0.00021953896816685	0.00154297176361673	0.000178635226866738	0.00140012445550716	0.00105026256564141	0.00390273191233864	0.00225869597952116	0	0.000990916597853014	0.000194024058983314	0.00245098039215686	0.00117994100294985	0.000724742716335701	0.00138864780420066	0.000992654357752631	0.00226586102719033	0	0.000568720379146919	0.000961230374879846	0	0.000183924958616884	0	0	0	0.000611060189428659	0	0	0	0	0	0.0052710843373494	0.00572382542332459	0.000183049606443346	0	0	0	0	0	0	0.000209511837418814	0.000376647834274953	0.000208376745155241	0	0	0.000501002004008016	0	0	0.00028604118993135	0.00087989441267048	0.000373273609555804	0	0	0	0	0	0	0.00249667110519308	0.00192012288786482	0.000181653042688465	0	0.000811820100665692	0.000756715853197125	0.00122185372665387	0.000199401794616152	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0.000468603561387067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaCTX-M-147_1_KF513180"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021953896816685	0.000154297176361673	0	0	0.000150037509377344	0	0	0	0	0	0.00105042016806723	0.000196656833824975	0.00159443397593854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028336639274582	0	0	0.000238492725971858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033288948069241	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"blaDHA-1_1_Y16410"	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0.000252397778899546	0	0	0.00011611704598235	0	0	0.00143198090692124	0	0	0.00241492864983535	0.000154297176361673	0	0	0.000300075018754689	0	0.000150579731968077	0.000719424460431655	0.000330305532617671	0.000194024058983314	0.000700280112044818	0.000196656833824975	0.00318886795187708	0.00347161951050165	0.00337502481635894	0.00151057401812689	0	0.00018957345971564	0.000320410124959949	0	0.000551774875850653	0	0	0	0.000152765047357165	0	0	0	0	0	0	0	0	0.000179147259046937	0	0	0	0	0	0	0	0.000625130235465722	0.000336813742000674	0	0	0	0.00021128248468202	0	0.00021997360316762	0.000373273609555804	0	0.000302755071147442	0	0	0	0	0.000166444740346205	0	0	0	0	0.000189178963299281	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000772598506309554	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
